node_id,timestamp,battery_percent,heading_deg,in_trip,latitude_deg,longitude_deg,speed_kmph,"Bristol Port / Avonmouth Docks / GPS_02 Graham Robertson exported at Tuesday 3rd August 2021"
200,1622789584000,4.575,112.5,1,51.5008864,-2.7351138,7
200,1622790167000,4.575,309.375,1,51.4997366,-2.7298686,1
200,1622790772000,4.575,185.625,1,51.5011836,-2.7362514,1
200,1622790929000,4.575,151.875,,51.5004019,-2.7356736,7
200,1622790964000,4.575,106.875,1,51.4999102,-2.734999,8
200,1622791607000,4.575,303.75,1,51.500122,-2.7314485,4
200,1622792176000,4.575,118.125,1,51.5011228,-2.7362624,6
200,1622792781000,4.575,320.625,1,51.4996285,-2.7304049,0
200,1622793400000,4.575,275.625,1,51.5010693,-2.7340555,2
200,1622793584000,4.575,180,,51.500956,-2.7357854,0
200,1622794258000,4.575,309.375,1,51.4997244,-2.7300032,1
200,1622794862000,4.575,236.25,1,51.5013708,-2.7353704,0
200,1622795494000,4.575,303.75,1,51.4992689,-2.7291723,0
200,1622796072000,4.575,298.125,1,51.5005217,-2.7324342,5
200,1622796712000,4.575,236.25,1,51.5014631,-2.7359807,1
200,1622797280000,4.575,298.125,1,51.4996854,-2.730184,2
200,1622797885000,4.575,230.625,1,51.501195,-2.735914,4
200,1622798526000,4.575,309.375,1,51.4997671,-2.7290522,0
200,1622799094000,4.575,264.375,1,51.501403,-2.734943,4
200,1622799699000,4.575,298.125,1,51.4996061,-2.7290495,2
200,1622800068000,4.575,298.125,,51.5007385,-2.7315022,1
200,1622800594000,4.575,135,1,51.5005929,-2.7308288,8
200,1622801174000,4.575,298.125,1,51.4999304,-2.7312582,2
200,1622801335000,4.575,326.25,,51.500595,-2.732402,3
200,1622801651000,4.575,180,1,51.5030197,-2.731918,9
200,1622802258000,4.575,286.875,1,51.4995653,-2.7307477,2
200,1622802392000,4.575,309.375,,51.4997165,-2.7315494,1
200,1622802739000,4.575,309.375,1,51.5004214,-2.7330587,2
200,1622803309000,4.575,123.75,1,51.5000787,-2.7305382,11
200,1622803914000,4.575,303.75,1,51.5006011,-2.7321548,3
200,1622803928000,4.575,320.625,,51.5006529,-2.7322714,3
200,1622804337000,4.575,146.25,1,51.5009621,-2.7302209,10
200,1622804907000,4.575,309.375,1,51.5000721,-2.730239,2
200,1622805209000,4.575,326.25,,51.5011249,-2.7324358,3
200,1622806703000,4.575,112.5,1,51.5013806,-2.73214,10
200,1622807072000,4.575,11.25,,51.4994867,-2.7289615,0
200,1622809718000,4.575,281.25,1,51.4997271,-2.7285399,1
200,1622809958000,4.575,253.125,,51.5002586,-2.7296778,1
200,1622810116000,4.575,258.75,1,51.5005971,-2.7309659,4
200,1622810423000,4.575,286.875,,51.5007297,-2.734788,3
200,1622811319000,4.575,309.375,1,51.4989743,-2.7301602,5
200,1622811618000,4.575,320.625,,51.5000345,-2.7321333,2
200,1622814310000,4.575,118.125,1,51.5008528,-2.7333691,9
200,1622814888000,4.575,320.625,1,51.5005073,-2.7311031,3
200,1622815259000,4.575,11.25,,51.5024451,-2.7333469,2
200,1622816283000,4.575,11.25,1,51.5019285,-2.7354679,1
200,1622816851000,4.575,5.625,1,51.5023947,-2.7329957,3
200,1622816963000,4.575,22.5,,51.5027578,-2.7328056,1
200,1622817094000,4.575,45,1,51.5053778,-2.7289609,19
200,1622817730000,4.575,118.125,1,51.5067316,-2.7161445,0
200,1622817896000,4.575,0,,51.506551,-2.7159265,0
200,1622818881000,4.575,0,,51.5056183,-2.7127853,0
200,1622820439000,4.575,326.25,1,51.5072415,-2.7032572,1
200,1622821080000,4.575,22.5,1,51.5062051,-2.7040912,3
200,1622821575000,4.575,151.875,,51.4990443,-2.7049504,12
200,1622821581000,4.575,151.875,1,51.4989155,-2.7048204,12
200,1622822014000,4.575,0,,51.4968205,-2.7016418,0
200,1622908443000,4.55,0,,51.4968328,-2.701748,0
